fold,variant,seed,slide_id,pair_cosine_average,pair_cosine_worst,retrieval_top1_average,retrieval_top1_worst,scanner_probe_accuracy
3,paired_reference,704,slide_35,0.7749910098314285,0.7132212698459626,1.0,1.0,0.88
3,paired_reference,705,slide_35,0.7712811905145646,0.7091720700263977,1.0,1.0,0.88
3,paired_reference,701,slide_36,0.8116563618183136,0.7699455916881561,0.995,0.95,0.92
3,paired_reference,702,slide_36,0.8006621223688125,0.7645038843154908,1.0,1.0,0.96
3,paired_reference,703,slide_36,0.8213780200481415,0.7786414504051209,1.0,1.0,0.98
3,paired_reference,704,slide_36,0.7871732169389725,0.7334727346897125,0.995,0.95,1.0
3,paired_reference,705,slide_36,0.7956855809688568,0.7433793902397156,0.995,0.95,0.94
1,paired_reference,701,slide_37,0.8073467940092087,0.754246062040329,1.0,1.0,1.0
1,paired_reference,702,slide_37,0.8051554876565933,0.7496361911296845,1.0,1.0,1.0
1,paired_reference,703,slide_37,0.8149968445301056,0.7743891179561615,1.0,1.0,0.98
1,paired_reference,704,slide_37,0.7990745389461518,0.754536646604538,1.0,1.0,1.0
1,paired_reference,705,slide_37,0.8039901131391525,0.7494375228881835,1.0,1.0,1.0
1,paired_reference,701,slide_38,0.7544211483001709,0.7248959898948669,1.0,1.0,1.0
1,paired_reference,702,slide_38,0.7692832839488983,0.7375564873218536,1.0,1.0,1.0
1,paired_reference,703,slide_38,0.75475745677948,0.7199580252170563,1.0,1.0,1.0
1,paired_reference,704,slide_38,0.7578133952617645,0.7141241490840912,1.0,1.0,1.0
1,paired_reference,705,slide_38,0.7631619191169738,0.7378557801246644,1.0,1.0,1.0
0,paired_reference,701,slide_39,0.7637197899818421,0.7138264000415802,1.0,1.0,0.9
0,paired_reference,702,slide_39,0.7546045243740082,0.6924339830875397,1.0,1.0,0.94
0,paired_reference,703,slide_39,0.7687795662879944,0.7170727372169494,0.995,0.95,0.96
0,paired_reference,704,slide_39,0.7676212263107299,0.6967586517333985,0.995,0.95,0.92
0,paired_reference,705,slide_39,0.7587025809288025,0.7103511333465576,1.0,1.0,0.94
3,paired_reference,701,slide_4,0.7836440885066986,0.7377472698688508,1.0,1.0,0.94
3,paired_reference,702,slide_4,0.7844751876592636,0.740302574634552,1.0,1.0,0.94
3,paired_reference,703,slide_4,0.794974855184555,0.7555901348590851,1.0,1.0,0.92
3,paired_reference,704,slide_4,0.7902395182847977,0.7477086842060089,0.995,0.95,0.94
3,paired_reference,705,slide_4,0.7971555006504059,0.7507664918899536,1.0,1.0,0.94
4,paired_reference,701,slide_40,0.868720081448555,0.8016848206520081,0.98,0.9,0.78
4,paired_reference,702,slide_40,0.873325828909874,0.8304582715034485,0.985,0.85,0.78
4,paired_reference,703,slide_40,0.8688466989994049,0.8120623350143432,0.98,0.9,0.84
4,paired_reference,704,slide_40,0.8647073477506637,0.7905977070331573,0.99,0.95,0.94
4,paired_reference,705,slide_40,0.8715317100286484,0.8228803992271423,1.0,1.0,0.96
0,paired_reference,701,slide_41,0.772259368300438,0.7289550840854645,1.0,1.0,0.96
0,paired_reference,702,slide_41,0.7620080399513245,0.727932333946228,1.0,1.0,0.98
0,paired_reference,703,slide_41,0.7737207633256912,0.7347634196281433,1.0,1.0,0.98
0,paired_reference,704,slide_41,0.7692407429218292,0.7180618405342102,1.0,1.0,1.0
0,paired_reference,705,slide_41,0.7835205382108689,0.7385398566722869,1.0,1.0,0.98
3,paired_reference,701,slide_42,0.7588545382022858,0.7374791383743287,1.0,1.0,1.0
3,paired_reference,702,slide_42,0.7601687479019165,0.7329917073249816,1.0,1.0,1.0
3,paired_reference,703,slide_42,0.7746576642990113,0.7546489000320434,1.0,1.0,0.96
3,paired_reference,704,slide_42,0.7446833038330078,0.706287932395935,1.0,1.0,1.0
3,paired_reference,705,slide_42,0.7708229553699494,0.7446795225143432,1.0,1.0,1.0
4,paired_reference,701,slide_43,0.7365859526395798,0.658036184310913,1.0,1.0,0.98
