fold,variant,seed,slide_id,pair_cosine_average,pair_cosine_worst,retrieval_top1_average,retrieval_top1_worst,scanner_probe_accuracy
4,paired_acquisition_dep20,703,slide_2,0.6335632860660553,0.5672313630580902,0.98,0.95,0.36
4,paired_acquisition_dep20,704,slide_2,0.6112044078111648,0.5494711965322494,0.99,0.95,0.36
4,paired_acquisition_dep20,705,slide_2,0.6012292686104774,0.5235929071903229,0.975,0.9,0.46
0,paired_acquisition_dep20,701,slide_20,0.6740085104107857,0.6304490864276886,0.985,0.95,0.28
0,paired_acquisition_dep20,702,slide_20,0.6798564869165421,0.605227392911911,0.99,0.95,0.14
0,paired_acquisition_dep20,703,slide_20,0.6666896384954453,0.6118683695793152,0.96,0.9,0.22
0,paired_acquisition_dep20,704,slide_20,0.6863099202513695,0.6150092273950577,0.99,0.95,0.2
0,paired_acquisition_dep20,705,slide_20,0.6690768763422966,0.6030934482812882,0.97,0.9,0.3
1,paired_acquisition_dep20,701,slide_21,0.5832305626571178,0.44572095572948456,0.915,0.8,0.4
1,paired_acquisition_dep20,702,slide_21,0.594935674071312,0.4369722843170166,0.9,0.75,0.34
1,paired_acquisition_dep20,703,slide_21,0.6104737398028374,0.5113826245069504,0.91,0.8,0.24
1,paired_acquisition_dep20,704,slide_21,0.5984859110414982,0.44581248313188554,0.975,0.85,0.4
1,paired_acquisition_dep20,705,slide_21,0.6046744371950626,0.48141422122716904,0.95,0.85,0.22
2,paired_acquisition_dep20,701,slide_22,0.6377932679653168,0.5452000886201859,0.955,0.9,0.26
2,paired_acquisition_dep20,702,slide_22,0.6184131389856339,0.5107010930776597,0.92,0.85,0.34
2,paired_acquisition_dep20,703,slide_22,0.618233789652586,0.5109304651618004,0.95,0.9,0.3
2,paired_acquisition_dep20,704,slide_22,0.6262675282359124,0.5094956368207931,0.935,0.85,0.26
2,paired_acquisition_dep20,705,slide_22,0.6163577196002007,0.5031863808631897,0.945,0.9,0.3
2,paired_acquisition_dep20,701,slide_23,0.5877422606945037,0.5082131803035737,0.985,0.9,0.34
2,paired_acquisition_dep20,702,slide_23,0.5920782531797886,0.5287905499339104,0.98,0.9,0.26
2,paired_acquisition_dep20,703,slide_23,0.5886343583464623,0.5015458941459656,0.98,0.9,0.36
2,paired_acquisition_dep20,704,slide_23,0.594701670408249,0.5321674466133117,0.97,0.9,0.32
2,paired_acquisition_dep20,705,slide_23,0.6041993579268455,0.5274345189332962,0.965,0.85,0.3
1,paired_acquisition_dep20,701,slide_24,0.6716816693544387,0.6256672024726868,0.995,0.95,0.24
1,paired_acquisition_dep20,702,slide_24,0.6862349545955658,0.6348395824432373,1.0,1.0,0.22
1,paired_acquisition_dep20,703,slide_24,0.6751741343736648,0.6238813370466232,0.995,0.95,0.26
1,paired_acquisition_dep20,704,slide_24,0.6693252202868462,0.6029809653759003,1.0,1.0,0.26
1,paired_acquisition_dep20,705,slide_24,0.6778586569428444,0.6188432276248932,0.995,0.95,0.28
3,paired_acquisition_dep20,701,slide_25,0.6350893926620483,0.5457148015499115,0.94,0.85,0.42
3,paired_acquisition_dep20,702,slide_25,0.6141449980437755,0.5147008493542671,0.96,0.9,0.36
3,paired_acquisition_dep20,703,slide_25,0.6420249098539352,0.542644739151001,0.955,0.9,0.38
3,paired_acquisition_dep20,704,slide_25,0.6225889559090138,0.5217778950929641,0.945,0.85,0.36
3,paired_acquisition_dep20,705,slide_25,0.6398302945494652,0.5408397227525711,0.925,0.85,0.36
0,paired_acquisition_dep20,701,slide_26,0.682642682492733,0.6212358564138413,0.97,0.9,0.16
0,paired_acquisition_dep20,702,slide_26,0.7158788666129112,0.6571135282516479,0.98,0.95,0.32
0,paired_acquisition_dep20,703,slide_26,0.6993765935301781,0.6359380006790161,0.995,0.95,0.3
0,paired_acquisition_dep20,704,slide_26,0.7071402570605279,0.6544719845056534,0.985,0.95,0.22
0,paired_acquisition_dep20,705,slide_26,0.6952840229868888,0.6472416937351226,0.975,0.95,0.16
2,paired_acquisition_dep20,701,slide_27,0.5983474180102348,0.5318733304738998,0.975,0.9,0.42
2,paired_acquisition_dep20,702,slide_27,0.6090649801492691,0.5277746766805649,0.97,0.9,0.36
2,paired_acquisition_dep20,703,slide_27,0.6322281557321549,0.5650881230831146,0.975,0.9,0.38
2,paired_acquisition_dep20,704,slide_27,0.6146064686775208,0.5452267557382584,0.955,0.9,0.4
2,paired_acquisition_dep20,705,slide_27,0.6255347508192063,0.5436586767435074,0.94,0.85,0.44
2,paired_acquisition_dep20,701,slide_28,0.6001669424772262,0.488784122467041,0.995,0.95,0.3
2,paired_acquisition_dep20,702,slide_28,0.6131604155898094,0.5257030904293061,1.0,1.0,0.36
2,paired_acquisition_dep20,703,slide_28,0.6089981174468995,0.537328639626503,1.0,1.0,0.26
2,paired_acquisition_dep20,704,slide_28,0.6022309985756874,0.4713845729827881,0.99,0.9,0.3
2,paired_acquisition_dep20,705,slide_28,0.6109303084015846,0.5240432322025299,0.985,0.95,0.34
3,paired_acquisition_dep20,701,slide_29,0.5951242227852345,0.5149175480008126,0.965,0.85,0.42
3,paired_acquisition_dep20,702,slide_29,0.5930993603169918,0.49869556725025177,0.965,0.8,0.4
3,paired_acquisition_dep20,703,slide_29,0.5983520449697971,0.5155892357230186,0.95,0.85,0.28
3,paired_acquisition_dep20,704,slide_29,0.6007284024357795,0.5073860734701157,0.985,0.9,0.38
3,paired_acquisition_dep20,705,slide_29,0.5976091630756855,0.5200126558542252,0.975,0.9,0.24
4,paired_acquisition_dep20,701,slide_3,0.6917600294947625,0.6101943373680114,1.0,1.0,0.38
4,paired_acquisition_dep20,702,slide_3,0.7189917719364166,0.6503872990608215,1.0,1.0,0.32
4,paired_acquisition_dep20,703,slide_3,0.7085572013258934,0.6279494941234589,1.0,1.0,0.34
4,paired_acquisition_dep20,704,slide_3,0.7063918852806091,0.6413009643554688,1.0,1.0,0.26
4,paired_acquisition_dep20,705,slide_3,0.7039447033405304,0.6095234990119934,1.0,1.0,0.2
4,paired_acquisition_dep20,701,slide_30,0.5871489964425564,0.5329369679093361,0.975,0.9,0.44
4,paired_acquisition_dep20,702,slide_30,0.5978853231668473,0.5424169719219207,0.985,0.9,0.36
4,paired_acquisition_dep20,703,slide_30,0.6001818136870861,0.5336286559700966,0.95,0.9,0.32
4,paired_acquisition_dep20,704,slide_30,0.6076785627007485,0.5394956558942795,0.98,0.95,0.24
4,paired_acquisition_dep20,705,slide_30,0.6084099426865578,0.540310537815094,0.97,0.9,0.36
3,paired_acquisition_dep20,701,slide_31,0.6456042769551277,0.5887866228818893,0.98,0.9,0.32
3,paired_acquisition_dep20,702,slide_31,0.644210913181305,0.6016130357980728,0.99,0.95,0.48
3,paired_acquisition_dep20,703,slide_31,0.638177178800106,0.5701054602861404,0.99,0.9,0.5
3,paired_acquisition_dep20,704,slide_31,0.6184175239503383,0.5518219470977783,0.95,0.85,0.42
3,paired_acquisition_dep20,705,slide_31,0.6448603934049606,0.6079692572355271,1.0,1.0,0.46
4,paired_acquisition_dep20,701,slide_32,0.6783005347847939,0.6029108822345733,0.97,0.9,0.3
4,paired_acquisition_dep20,702,slide_32,0.6756769441068172,0.5948686689138413,0.98,0.9,0.18
4,paired_acquisition_dep20,703,slide_32,0.6948498883843421,0.6354311347007752,0.98,0.9,0.3
4,paired_acquisition_dep20,704,slide_32,0.6874161863327026,0.615979191660881,0.97,0.9,0.3
4,paired_acquisition_dep20,705,slide_32,0.683179747313261,0.6152985394001007,0.975,0.9,0.46
0,paired_acquisition_dep20,701,slide_33,0.6462800803780556,0.5832251876592636,0.99,0.95,0.34
0,paired_acquisition_dep20,702,slide_33,0.6552811938524247,0.6020979583263397,0.99,0.95,0.2
0,paired_acquisition_dep20,703,slide_33,0.6506836917996407,0.5892451107501984,0.995,0.95,0.22
0,paired_acquisition_dep20,704,slide_33,0.6589123910665512,0.589957857131958,0.995,0.95,0.22
0,paired_acquisition_dep20,705,slide_33,0.6453849810361862,0.601863569021225,0.985,0.95,0.26
0,paired_acquisition_dep20,701,slide_34,0.6605573746562005,0.5859403312206268,0.94,0.8,0.3
0,paired_acquisition_dep20,702,slide_34,0.6848321825265884,0.6070205926895141,0.965,0.9,0.26
0,paired_acquisition_dep20,703,slide_34,0.6599417081475258,0.6084363400936127,0.975,0.95,0.32
0,paired_acquisition_dep20,704,slide_34,0.6816974306106567,0.6154199808835983,0.965,0.9,0.28
0,paired_acquisition_dep20,705,slide_34,0.6566420266032219,0.5944853782653808,0.935,0.85,0.4
3,paired_acquisition_dep20,701,slide_35,0.6314417654275895,0.5355480521917343,0.965,0.9,0.4
3,paired_acquisition_dep20,702,slide_35,0.6418929493427277,0.5681220561265945,0.98,0.9,0.26
3,paired_acquisition_dep20,703,slide_35,0.6287250286340713,0.5394300311803818,0.995,0.95,0.38
3,paired_acquisition_dep20,704,slide_35,0.624613855779171,0.5208226501941681,0.965,0.85,0.4
3,paired_acquisition_dep20,705,slide_35,0.6250064444541931,0.5358605504035949,0.975,0.9,0.32
3,paired_acquisition_dep20,701,slide_36,0.7124562022089959,0.621278566122055,0.96,0.85,0.46
3,paired_acquisition_dep20,702,slide_36,0.7089810782670974,0.6279810130596161,0.97,0.9,0.44
3,paired_acquisition_dep20,703,slide_36,0.7000264915823936,0.6066315084695816,0.995,0.95,0.46
3,paired_acquisition_dep20,704,slide_36,0.7113948905467987,0.6184055924415588,0.97,0.85,0.38
3,paired_acquisition_dep20,705,slide_36,0.6997801050543785,0.6320523262023926,0.97,0.95,0.42
1,paired_acquisition_dep20,701,slide_37,0.6693645521998406,0.6025291383266449,0.975,0.9,0.3
1,paired_acquisition_dep20,702,slide_37,0.6801916533708572,0.620852705836296,0.98,0.9,0.26
1,paired_acquisition_dep20,703,slide_37,0.6976850715279579,0.6332381397485733,0.945,0.85,0.26
1,paired_acquisition_dep20,704,slide_37,0.6667533230781555,0.5854681611061097,0.975,0.9,0.32
1,paired_acquisition_dep20,705,slide_37,0.655255469083786,0.5843699216842652,0.945,0.9,0.18
1,paired_acquisition_dep20,701,slide_38,0.5457231716811657,0.45657143741846085,0.94,0.85,0.18
1,paired_acquisition_dep20,702,slide_38,0.5616498802602291,0.4420039638876915,0.935,0.75,0.32
1,paired_acquisition_dep20,703,slide_38,0.5519443711638451,0.45635837614536284,0.9,0.8,0.34
1,paired_acquisition_dep20,704,slide_38,0.5703334957361221,0.4649156242609024,0.965,0.85,0.3
1,paired_acquisition_dep20,705,slide_38,0.5617611189186573,0.45570014864206315,0.95,0.8,0.32
0,paired_acquisition_dep20,701,slide_39,0.6762784039974212,0.6034426182508469,0.96,0.85,0.24
0,paired_acquisition_dep20,702,slide_39,0.6715573626756668,0.595938166975975,0.955,0.85,0.36
0,paired_acquisition_dep20,703,slide_39,0.6801257920265198,0.6142427772283554,0.98,0.95,0.32
0,paired_acquisition_dep20,704,slide_39,0.6803631299734115,0.6086681216955185,0.985,0.95,0.34
0,paired_acquisition_dep20,705,slide_39,0.6848726627230645,0.6149225264787674,0.975,0.9,0.22
3,paired_acquisition_dep20,701,slide_4,0.7291492965817451,0.6644638001918792,1.0,1.0,0.42
3,paired_acquisition_dep20,702,slide_4,0.737215136885643,0.681047523021698,0.99,0.95,0.42
3,paired_acquisition_dep20,703,slide_4,0.7299238720536232,0.6601584136486054,0.99,0.95,0.36
3,paired_acquisition_dep20,704,slide_4,0.7256799972057343,0.6649674534797668,0.99,0.95,0.42
3,paired_acquisition_dep20,705,slide_4,0.7396437603235245,0.6774887621402741,0.995,0.95,0.36
4,paired_acquisition_dep20,701,slide_40,0.726123218536377,0.6985082924365997,0.99,0.95,0.38
4,paired_acquisition_dep20,702,slide_40,0.7424728336930275,0.7145620852708816,0.99,0.95,0.24
4,paired_acquisition_dep20,703,slide_40,0.7383503103256226,0.7048621475696564,1.0,1.0,0.2
4,paired_acquisition_dep20,704,slide_40,0.7271137145161629,0.7030691772699356,0.975,0.9,0.22
4,paired_acquisition_dep20,705,slide_40,0.7276136261224747,0.7049148619174957,0.99,0.9,0.32
0,paired_acquisition_dep20,701,slide_41,0.6950674426555633,0.6221447080373764,0.99,0.95,0.28
0,paired_acquisition_dep20,702,slide_41,0.6953945821523666,0.6176320850849152,0.97,0.9,0.3
0,paired_acquisition_dep20,703,slide_41,0.6978455477952957,0.6264721572399139,0.955,0.85,0.32
0,paired_acquisition_dep20,704,slide_41,0.691919298171997,0.6195969611406327,0.965,0.9,0.24
0,paired_acquisition_dep20,705,slide_41,0.700548714697361,0.6351746737957,0.985,0.9,0.3
3,paired_acquisition_dep20,701,slide_42,0.6608063715696335,0.5705373644828796,0.975,0.9,0.42
3,paired_acquisition_dep20,702,slide_42,0.6503535613417626,0.5619332134723664,0.97,0.9,0.36
3,paired_acquisition_dep20,703,slide_42,0.6434045523405075,0.5491812705993653,0.95,0.9,0.34
3,paired_acquisition_dep20,704,slide_42,0.6687994408607483,0.5947757184505462,0.965,0.9,0.36
3,paired_acquisition_dep20,705,slide_42,0.6401364821195602,0.5677644729614257,0.975,0.9,0.34
4,paired_acquisition_dep20,701,slide_43,0.6486223536729813,0.5715029567480088,0.96,0.85,0.38
4,paired_acquisition_dep20,702,slide_43,0.6422375234961509,0.5614832371473313,0.97,0.9,0.32
4,paired_acquisition_dep20,703,slide_43,0.6511293044686317,0.589189687371254,0.975,0.85,0.34
4,paired_acquisition_dep20,704,slide_43,0.6589947074651719,0.5823493659496307,0.975,0.9,0.28
4,paired_acquisition_dep20,705,slide_43,0.6350931867957115,0.5474201947450638,0.945,0.9,0.32
4,paired_acquisition_dep20,701,slide_44,0.6886948066949844,0.586218798160553,0.985,0.95,0.34
4,paired_acquisition_dep20,702,slide_44,0.6625832292437553,0.5679217755794526,0.985,0.95,0.28
4,paired_acquisition_dep20,703,slide_44,0.6855850157141685,0.600283095240593,0.99,0.95,0.46
4,paired_acquisition_dep20,704,slide_44,0.6838922157883645,0.6059120297431946,0.975,0.9,0.4
4,paired_acquisition_dep20,705,slide_44,0.6728100858628749,0.5779417470097542,0.96,0.85,0.38
1,paired_acquisition_dep20,701,slide_45,0.621366244405508,0.5176362782716751,0.975,0.9,0.32
1,paired_acquisition_dep20,702,slide_45,0.6091527119278908,0.49483860433101656,0.98,0.95,0.24
1,paired_acquisition_dep20,703,slide_45,0.625408586859703,0.5183864951133728,0.985,0.9,0.32
1,paired_acquisition_dep20,704,slide_45,0.6252525611221791,0.5473541662096977,0.985,0.9,0.22
1,paired_acquisition_dep20,705,slide_45,0.6056479614973068,0.5079388707876206,0.98,0.95,0.32
4,paired_acquisition_dep20,701,slide_46,0.6386809316277504,0.5841651022434234,1.0,1.0,0.34
4,paired_acquisition_dep20,702,slide_46,0.6586188271641731,0.6039297670125962,0.995,0.95,0.44
4,paired_acquisition_dep20,703,slide_46,0.6510054489970207,0.5837810456752777,1.0,1.0,0.36
4,paired_acquisition_dep20,704,slide_46,0.6316835662722587,0.5638528674840927,0.995,0.95,0.38
4,paired_acquisition_dep20,705,slide_46,0.6567736545205116,0.5967557817697525,1.0,1.0,0.4
0,paired_acquisition_dep20,701,slide_47,0.666389346420765,0.5984423190355301,0.99,0.95,0.24
0,paired_acquisition_dep20,702,slide_47,0.6682878071069718,0.6001759976148605,1.0,1.0,0.22
0,paired_acquisition_dep20,703,slide_47,0.6622254908084869,0.6073024988174438,1.0,1.0,0.32
0,paired_acquisition_dep20,704,slide_47,0.635798627436161,0.5660055369138718,0.985,0.85,0.3
0,paired_acquisition_dep20,705,slide_47,0.6589287996292115,0.6065261930227279,0.985,0.95,0.38
2,paired_acquisition_dep20,701,slide_48,0.6768042013049126,0.6093416035175323,1.0,1.0,0.28
2,paired_acquisition_dep20,702,slide_48,0.6801848837733269,0.6021941125392913,1.0,1.0,0.2
2,paired_acquisition_dep20,703,slide_48,0.6722816437482834,0.5851331889629364,0.995,0.95,0.22
2,paired_acquisition_dep20,704,slide_48,0.6820013609528541,0.6076185256242752,1.0,1.0,0.28
2,paired_acquisition_dep20,705,slide_48,0.6760152384638787,0.6003477364778519,1.0,1.0,0.3
1,paired_acquisition_dep20,701,slide_5,0.6909447613358498,0.6114883899688721,0.985,0.95,0.3
1,paired_acquisition_dep20,702,slide_5,0.6842287680506707,0.598654967546463,0.98,0.95,0.3
1,paired_acquisition_dep20,703,slide_5,0.6717225673794747,0.5910875201225281,0.975,0.95,0.26
1,paired_acquisition_dep20,704,slide_5,0.678340356349945,0.5939216077327728,0.985,0.95,0.28
1,paired_acquisition_dep20,705,slide_5,0.6804648223519325,0.6053998917341232,0.995,0.95,0.3
3,paired_acquisition_dep20,701,slide_6,0.6531555792689323,0.618065157532692,0.935,0.9,0.32
3,paired_acquisition_dep20,702,slide_6,0.6501833292841911,0.6099000841379165,0.915,0.85,0.44
3,paired_acquisition_dep20,703,slide_6,0.6529738110303879,0.6029926300048828,0.895,0.75,0.38
3,paired_acquisition_dep20,704,slide_6,0.6633545941114426,0.6235217481851578,0.875,0.8,0.46
3,paired_acquisition_dep20,705,slide_6,0.6519162358343601,0.614126755297184,0.88,0.75,0.52
2,paired_acquisition_dep20,701,slide_7,0.596559906899929,0.5302981406450271,0.96,0.85,0.34
2,paired_acquisition_dep20,702,slide_7,0.601565202176571,0.5322664201259613,0.945,0.8,0.28
2,paired_acquisition_dep20,703,slide_7,0.6113900248706341,0.5433483868837357,0.935,0.85,0.24
2,paired_acquisition_dep20,704,slide_7,0.6128918543457985,0.5490928828716278,0.96,0.85,0.24
2,paired_acquisition_dep20,705,slide_7,0.6158670884370804,0.5296732097864151,0.92,0.85,0.32
2,paired_acquisition_dep20,701,slide_8,0.6841235062479973,0.6002465814352036,0.985,0.95,0.28
2,paired_acquisition_dep20,702,slide_8,0.6851556712388992,0.6243566781282425,0.99,0.95,0.22
2,paired_acquisition_dep20,703,slide_8,0.6986596444249153,0.6551734983921051,0.995,0.95,0.26
2,paired_acquisition_dep20,704,slide_8,0.6922185146808624,0.627852526307106,0.985,0.95,0.24
2,paired_acquisition_dep20,705,slide_8,0.7075286623835564,0.6399607241153717,0.99,0.95,0.32
2,paired_acquisition_dep20,701,slide_9,0.7061592641472817,0.6348663300275803,0.995,0.95,0.28
2,paired_acquisition_dep20,702,slide_9,0.709349373281002,0.6405757963657379,1.0,1.0,0.26
2,paired_acquisition_dep20,703,slide_9,0.6986104956269265,0.6258321613073349,1.0,1.0,0.34
2,paired_acquisition_dep20,704,slide_9,0.7096341869235039,0.6320639103651047,1.0,1.0,0.24
2,paired_acquisition_dep20,705,slide_9,0.716827546954155,0.6534213125705719,1.0,1.0,0.28

